category_id,exposed_date,expose_cnt,video_cnt,user_cnt,watch_time_sum,watch_rate_avg,like_cnt,click_cnt,comment_cnt,follow_cnt,collect_cnt,forward_cnt,hate_cnt,like_rate,click_rate,comment_rate,follow_rate,collect_rate,forward_rate,hate_rate
167,20220922,352,76,121,8443,0.4654786086523358,0,193,0,0,0,0,0,0.0,0.5483,0.0,0.0,0.0,0.0,0.0
168,20220915,3,1,1,21,0.14227642276422764,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,20220916,145,37,40,3384,0.5042511863004931,3,95,0,3,0,0,0,0.0207,0.6552,0.0,0.0207,0.0,0.0,0.0
168,20220917,210,40,66,5483,0.44263494125342545,9,126,0,3,3,0,0,0.0429,0.6,0.0,0.0143,0.0143,0.0,0.0
168,20220918,164,32,59,4263,0.5599962355074138,5,108,0,3,0,0,0,0.0305,0.6585,0.0,0.0183,0.0,0.0,0.0
168,20220919,75,22,24,1298,0.42600450819182706,0,42,0,0,0,0,0,0.0,0.56,0.0,0.0,0.0,0.0,0.0
168,20220920,93,24,32,2321,0.4384192030736963,0,46,0,0,0,0,0,0.0,0.4946,0.0,0.0,0.0,0.0,0.0
168,20220921,79,20,27,2217,0.5145973373726286,2,49,0,0,0,0,0,0.0253,0.6203,0.0,0.0,0.0,0.0,0.0
168,20220922,60,16,21,1073,0.3045104035226966,6,27,0,0,3,0,0,0.1,0.45,0.0,0.0,0.05,0.0,0.0
169,20220915,2,1,1,36,0.8852604141051493,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
169,20220916,32,7,11,500,0.7343162258324224,0,21,0,0,0,0,0,0.0,0.6562,0.0,0.0,0.0,0.0,0.0
169,20220917,80,15,25,716,0.4996108261978398,0,32,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
169,20220918,66,16,25,1343,0.6781760458606672,0,49,0,0,3,0,0,0.0,0.7424,0.0,0.0,0.0455,0.0,0.0
169,20220919,35,9,12,536,0.7477585278623016,2,29,0,0,0,0,0,0.0571,0.8286,0.0,0.0,0.0,0.0,0.0
169,20220920,26,6,9,178,0.3487164628428461,0,6,0,0,0,0,0,0.0,0.2308,0.0,0.0,0.0,0.0,0.0
169,20220921,10,4,4,91,0.5249262820282146,0,4,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
169,20220922,20,6,7,1273,0.7511111111111111,0,14,0,0,0,3,0,0.0,0.7,0.0,0.0,0.0,0.15,0.0
170,20220915,41,14,15,724,0.3520198576389416,0,20,0,0,0,0,0,0.0,0.4878,0.0,0.0,0.0,0.0,0.0
170,20220916,262,73,104,7841,0.47282226535036137,5,148,0,5,0,3,0,0.0191,0.5649,0.0,0.0191,0.0,0.0115,0.0
170,20220917,366,84,127,10722,0.38390421710435446,3,180,0,3,0,4,0,0.0082,0.4918,0.0,0.0082,0.0,0.0109,0.0
170,20220918,304,60,107,7508,0.44735817070366,0,155,1,0,3,0,0,0.0,0.5099,0.0033,0.0,0.0099,0.0,0.0
170,20220919,201,57,70,8123,0.49498517270331577,3,103,0,0,0,0,0,0.0149,0.5124,0.0,0.0,0.0,0.0,0.0
170,20220920,244,62,93,6705,0.4065141971191813,0,120,0,0,0,0,0,0.0,0.4918,0.0,0.0,0.0,0.0,0.0
170,20220921,185,53,70,4561,0.4285592071482875,6,83,0,3,0,0,0,0.0324,0.4486,0.0,0.0162,0.0,0.0,0.0
170,20220922,159,46,62,4142,0.3950948790133526,8,89,0,1,0,0,0,0.0503,0.5597,0.0,0.0063,0.0,0.0,0.0
179,20220915,34,13,14,884,0.40017189253523616,0,21,0,0,0,0,0,0.0,0.6176,0.0,0.0,0.0,0.0,0.0
179,20220916,314,70,105,8154,0.4613162052923251,0,172,0,0,0,0,0,0.0,0.5478,0.0,0.0,0.0,0.0,0.0
179,20220917,297,64,96,4748,0.48187339171910976,2,158,0,0,0,0,0,0.0067,0.532,0.0,0.0,0.0,0.0,0.0
179,20220918,377,74,113,10113,0.5195796648688985,3,249,0,0,0,0,0,0.008,0.6605,0.0,0.0,0.0,0.0,0.0
179,20220919,351,68,97,8055,0.4459720491405182,0,186,0,0,0,6,0,0.0,0.5299,0.0,0.0,0.0,0.0171,0.0
179,20220920,386,76,113,9746,0.4807476932333743,3,203,0,0,3,0,0,0.0078,0.5259,0.0,0.0,0.0078,0.0,0.0
179,20220921,229,58,73,5246,0.3538264712049758,0,118,0,0,0,0,0,0.0,0.5153,0.0,0.0,0.0,0.0,0.0
179,20220922,285,61,100,6236,0.3905527281908451,0,126,0,0,1,0,0,0.0,0.4421,0.0,0.0,0.0035,0.0,0.0
183,20220915,4,2,2,157,1.0,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
183,20220916,66,16,26,1444,0.6513359672090858,0,42,0,0,0,0,0,0.0,0.6364,0.0,0.0,0.0,0.0,0.0
183,20220917,63,15,26,800,0.3974587911009917,0,23,1,0,0,0,0,0.0,0.3651,0.0159,0.0,0.0,0.0,0.0
183,20220918,42,15,18,1110,0.559004757670572,0,27,0,0,0,0,0,0.0,0.6429,0.0,0.0,0.0,0.0,0.0
183,20220919,67,16,27,2049,0.5217748835084347,0,44,0,0,0,0,0,0.0,0.6567,0.0,0.0,0.0,0.0,0.0
183,20220920,40,14,17,1014,0.7486587800982044,0,30,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
183,20220921,48,13,17,1869,0.5544069442346018,0,36,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
183,20220922,32,10,12,1230,0.6753548513185054,0,21,0,0,0,0,0,0.0,0.6562,0.0,0.0,0.0,0.0,0.0
184,20220919,1,1,1,68,1.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
185,20220916,2,1,1,60,1.0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
185,20220921,4,1,2,66,0.8367759317467445,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
185,20220922,2,1,1,8,0.224517287831163,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,20220915,3,1,1,369,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186,20220918,11,4,4,137,0.5657021222929216,0,8,0,0,0,0,0,0.0,0.7273,0.0,0.0,0.0,0.0,0.0
186,20220919,3,1,1,42,0.8955414827608265,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186,20220921,4,2,2,47,0.7641242937853108,0,4,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186,20220922,3,1,1,30,0.11916110581506197,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
187,20220916,9,4,4,135,0.5694719753843291,0,5,0,0,0,0,0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0
187,20220917,6,3,3,44,0.6157961866789566,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
187,20220918,13,4,5,560,0.3823906053872754,0,9,0,0,0,0,0,0.0,0.6923,0.0,0.0,0.0,0.0,0.0
187,20220919,7,3,3,60,0.4140623960016363,0,4,0,0,0,0,0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0
187,20220920,8,3,4,86,0.7674512987012987,0,3,0,0,0,0,0,0.0,0.375,0.0,0.0,0.0,0.0,0.0
187,20220921,1,1,1,40,1.0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
187,20220922,1,1,1,1,0.13031013812874645,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,20220915,41,8,19,1134,0.307561012445608,0,18,0,0,0,0,0,0.0,0.439,0.0,0.0,0.0,0.0,0.0
188,20220916,554,51,226,11703,0.40230059885769964,6,277,0,0,1,16,0,0.0108,0.5,0.0,0.0,0.0018,0.0289,0.0
188,20220917,229,43,82,5606,0.5418421531621957,0,151,0,0,3,3,0,0.0,0.6594,0.0,0.0,0.0131,0.0131,0.0
188,20220918,205,45,71,4419,0.4659774418207387,0,109,0,0,1,2,0,0.0,0.5317,0.0,0.0,0.0049,0.0098,0.0
188,20220919,149,32,69,4574,0.5151127015257249,3,78,0,0,1,0,0,0.0201,0.5235,0.0,0.0,0.0067,0.0,0.0
188,20220920,87,26,39,1974,0.4726039687220498,0,42,0,0,0,0,0,0.0,0.4828,0.0,0.0,0.0,0.0,0.0
188,20220921,93,29,47,2890,0.4811438125991457,0,47,0,0,0,0,0,0.0,0.5054,0.0,0.0,0.0,0.0,0.0
188,20220922,102,21,48,1788,0.525545415583672,0,54,0,0,0,0,0,0.0,0.5294,0.0,0.0,0.0,0.0,0.0
189,20220915,25,10,12,1176,0.4560763957108645,1,14,0,1,0,3,0,0.04,0.56,0.0,0.04,0.0,0.12,0.0
189,20220916,235,49,94,6072,0.5226416794906024,5,125,0,1,1,0,0,0.0213,0.5319,0.0,0.0043,0.0043,0.0,0.0
189,20220917,175,50,71,5712,0.49334447298183653,8,90,1,1,2,3,0,0.0457,0.5143,0.0057,0.0057,0.0114,0.0171,0.0
189,20220918,196,50,75,5848,0.5174997191785605,7,117,0,0,3,0,0,0.0357,0.5969,0.0,0.0,0.0153,0.0,0.0
189,20220919,208,39,82,8068,0.5494506164724925,9,134,0,3,0,3,0,0.0433,0.6442,0.0,0.0144,0.0,0.0144,0.0
189,20220920,208,37,80,9015,0.5090924368837743,3,142,0,0,0,0,0,0.0144,0.6827,0.0,0.0,0.0,0.0,0.0
189,20220921,162,36,67,3419,0.5251189930686654,3,103,0,6,0,0,0,0.0185,0.6358,0.0,0.037,0.0,0.0,0.0
189,20220922,109,27,40,2498,0.42986935611942695,3,44,0,3,3,0,0,0.0275,0.4037,0.0,0.0275,0.0275,0.0,0.0
190,20220915,11,6,6,809,0.7701140396015723,0,9,0,0,0,0,0,0.0,0.8182,0.0,0.0,0.0,0.0,0.0
190,20220916,195,35,83,15221,0.506652142053041,3,124,0,0,5,0,0,0.0154,0.6359,0.0,0.0,0.0256,0.0,0.0
190,20220917,196,35,74,9275,0.45972379615687486,3,129,0,0,0,0,3,0.0153,0.6582,0.0,0.0,0.0,0.0,0.0153
190,20220918,123,30,51,7132,0.549153170221029,2,73,0,0,0,0,0,0.0163,0.5935,0.0,0.0,0.0,0.0,0.0
190,20220919,139,31,54,7703,0.49363772845335613,5,82,3,0,0,0,0,0.036,0.5899,0.0216,0.0,0.0,0.0,0.0
190,20220920,108,23,44,4324,0.3768650355757715,6,45,0,0,0,0,0,0.0556,0.4167,0.0,0.0,0.0,0.0,0.0
190,20220921,179,26,67,10751,0.5294575837931297,0,110,0,0,0,0,0,0.0,0.6145,0.0,0.0,0.0,0.0,0.0
190,20220922,84,19,32,4345,0.41938288129669316,3,54,0,0,3,0,0,0.0357,0.6429,0.0,0.0,0.0357,0.0,0.0
191,20220916,13,5,5,139,0.5139579228152873,2,3,0,0,0,0,0,0.1538,0.2308,0.0,0.0,0.0,0.0,0.0
191,20220917,8,3,3,91,0.7748037397333097,0,6,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
191,20220918,23,6,11,348,0.8283374928849774,0,18,0,0,0,0,0,0.0,0.7826,0.0,0.0,0.0,0.0,0.0
191,20220919,12,5,6,134,0.7658831823105624,0,7,0,0,0,0,0,0.0,0.5833,0.0,0.0,0.0,0.0,0.0
191,20220920,3,1,1,15,0.3769033619779889,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,20220915,2,1,1,26,1.0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
193,20220916,14,3,4,167,0.800882238334035,0,9,0,0,0,0,0,0.0,0.6429,0.0,0.0,0.0,0.0,0.0
193,20220917,4,2,2,46,0.7850483667461097,0,3,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
193,20220918,37,4,11,482,0.7530271469777675,0,21,0,0,0,0,0,0.0,0.5676,0.0,0.0,0.0,0.0,0.0
193,20220919,6,2,2,66,0.6181102362204725,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
193,20220921,3,1,1,33,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
195,20220915,12,4,4,123,0.6997592209449547,3,6,0,0,0,0,0,0.25,0.5,0.0,0.0,0.0,0.0,0.0
195,20220916,131,14,44,1470,0.7218475221826921,6,88,0,0,0,0,0,0.0458,0.6718,0.0,0.0,0.0,0.0,0.0
195,20220917,147,22,45,2189,0.7671398576304898,0,111,0,0,0,3,0,0.0,0.7551,0.0,0.0,0.0,0.0204,0.0
195,20220918,113,21,36,1993,0.626716409164999,5,70,0,0,2,0,0,0.0442,0.6195,0.0,0.0,0.0177,0.0,0.0
195,20220919,56,14,17,892,0.7503670153036939,3,47,0,0,3,0,0,0.0536,0.8393,0.0,0.0,0.0536,0.0,0.0
195,20220920,88,14,28,714,0.5155228487419139,12,33,0,0,3,0,0,0.1364,0.375,0.0,0.0,0.0341,0.0,0.0
195,20220921,21,4,7,282,0.6839144097782339,0,15,0,0,0,0,0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0
195,20220922,81,13,25,1033,0.49494694006364853,3,23,0,0,0,0,4,0.037,0.284,0.0,0.0,0.0,0.0,0.0494
199,20220915,3,1,1,45,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
199,20220916,123,24,40,3927,0.4731194063171743,3,86,0,0,0,0,0,0.0244,0.6992,0.0,0.0,0.0,0.0,0.0
199,20220917,129,30,46,6755,0.5515438478757912,4,78,0,0,4,0,0,0.031,0.6047,0.0,0.0,0.031,0.0,0.0
199,20220918,154,27,51,6916,0.5342012994015479,0,101,0,0,2,0,0,0.0,0.6558,0.0,0.0,0.013,0.0,0.0
199,20220919,105,17,38,5952,0.45072374180467584,3,62,0,0,3,0,0,0.0286,0.5905,0.0,0.0,0.0286,0.0,0.0
199,20220920,93,21,33,3030,0.3699000287376627,1,53,0,0,0,0,0,0.0108,0.5699,0.0,0.0,0.0,0.0,0.0
199,20220921,131,21,43,5398,0.33995402544488257,0,78,3,0,0,0,0,0.0,0.5954,0.0229,0.0,0.0,0.0,0.0
199,20220922,75,13,28,1948,0.34678756387048093,0,35,0,0,0,0,0,0.0,0.4667,0.0,0.0,0.0,0.0,0.0
201,20220915,14,6,6,566,0.3396844186938239,0,8,0,0,0,0,0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0
201,20220916,132,26,45,4019,0.46857099331709484,0,75,0,0,0,0,0,0.0,0.5682,0.0,0.0,0.0,0.0,0.0
201,20220917,90,17,30,2847,0.4759586657165359,0,61,0,0,0,0,0,0.0,0.6778,0.0,0.0,0.0,0.0,0.0
201,20220918,138,23,44,3299,0.544563087215912,0,69,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
201,20220919,92,22,27,3105,0.4805298637975931,0,59,0,0,0,0,0,0.0,0.6413,0.0,0.0,0.0,0.0,0.0
201,20220920,113,25,37,4114,0.5564233660054687,6,68,0,3,3,0,0,0.0531,0.6018,0.0,0.0265,0.0265,0.0,0.0
201,20220921,37,12,13,1304,0.5481658825889131,0,26,0,0,0,0,0,0.0,0.7027,0.0,0.0,0.0,0.0,0.0
201,20220922,74,17,23,1692,0.40469389269154626,3,40,0,0,3,0,0,0.0405,0.5405,0.0,0.0,0.0405,0.0,0.0
203,20220916,18,2,6,678,0.6257887714914058,0,12,0,3,0,0,0,0.0,0.6667,0.0,0.1667,0.0,0.0,0.0
203,20220917,3,1,1,180,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
203,20220918,15,2,5,132,0.6289019197205857,0,6,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
203,20220919,9,3,3,72,0.34990506142011546,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
203,20220920,3,1,1,882,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
203,20220921,6,2,2,12,0.01853109571762363,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,20220915,6,2,2,60,0.043863708679329476,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
204,20220916,54,12,16,1030,0.316806566329579,0,43,0,0,0,0,0,0.0,0.7963,0.0,0.0,0.0,0.0,0.0
204,20220917,67,16,22,2895,0.5127798601011786,3,48,0,0,0,0,0,0.0448,0.7164,0.0,0.0,0.0,0.0,0.0
204,20220918,52,12,19,2348,0.45636536359316504,0,36,0,0,0,0,0,0.0,0.6923,0.0,0.0,0.0,0.0,0.0
204,20220919,69,15,22,3010,0.41658381438623615,0,45,0,0,3,0,0,0.0,0.6522,0.0,0.0,0.0435,0.0,0.0
204,20220920,171,15,58,6141,0.44981654752582345,0,111,0,0,0,0,0,0.0,0.6491,0.0,0.0,0.0,0.0,0.0
204,20220921,160,17,55,7571,0.43894071944812985,6,103,0,5,0,2,0,0.0375,0.6438,0.0,0.0312,0.0,0.0125,0.0
204,20220922,159,11,53,4862,0.533535653861231,2,101,0,0,0,3,0,0.0126,0.6352,0.0,0.0,0.0,0.0189,0.0
205,20220915,1,1,1,58,0.5357175844678846,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
205,20220916,45,15,18,1966,0.7255845238539613,3,36,3,3,3,3,0,0.0667,0.8,0.0667,0.0667,0.0667,0.0667,0.0
205,20220917,36,10,12,288,0.21620756375587058,0,6,0,0,0,0,0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0
205,20220918,47,11,19,721,0.5018094243230737,5,24,0,1,0,0,0,0.1064,0.5106,0.0,0.0213,0.0,0.0,0.0
205,20220919,67,15,29,991,0.38647790832227014,0,28,0,0,0,0,0,0.0,0.4179,0.0,0.0,0.0,0.0,0.0
205,20220920,58,12,20,1609,0.57250191650714,6,32,0,0,0,0,0,0.1034,0.5517,0.0,0.0,0.0,0.0,0.0
205,20220921,24,6,10,703,0.4168562851903002,0,10,0,0,0,0,0,0.0,0.4167,0.0,0.0,0.0,0.0,0.0
205,20220922,8,3,3,121,0.30824205814645067,0,3,0,0,0,0,0,0.0,0.375,0.0,0.0,0.0,0.0,0.0
208,20220915,7,2,3,125,0.3742972338518979,3,7,0,0,0,0,0,0.4286,1.0,0.0,0.0,0.0,0.0,0.0
208,20220916,79,24,29,1821,0.6271424303077983,0,60,0,0,0,0,0,0.0,0.7595,0.0,0.0,0.0,0.0,0.0
208,20220917,121,30,47,3857,0.7378389741371917,2,105,0,0,0,0,0,0.0165,0.8678,0.0,0.0,0.0,0.0,0.0
208,20220918,79,28,27,1548,0.4181456846256212,0,45,0,0,2,0,0,0.0,0.5696,0.0,0.0,0.0253,0.0,0.0
208,20220919,64,16,24,1149,0.4479414791601448,0,34,0,0,0,0,0,0.0,0.5312,0.0,0.0,0.0,0.0,0.0
208,20220920,38,13,16,867,0.6061588525423381,0,22,0,0,0,1,2,0.0,0.5789,0.0,0.0,0.0,0.0263,0.0526
208,20220921,38,12,14,528,0.6324607868747794,0,22,3,0,0,0,0,0.0,0.5789,0.0789,0.0,0.0,0.0,0.0
208,20220922,18,6,9,356,0.7099990943651209,3,10,3,0,0,0,0,0.1667,0.5556,0.1667,0.0,0.0,0.0,0.0
209,20220917,2,1,1,4,0.19918334827208445,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,20220916,2,1,1,22,1.0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
210,20220917,2,1,1,46,1.0,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
210,20220919,12,1,6,148,0.8617981364944631,0,8,0,0,0,2,0,0.0,0.6667,0.0,0.0,0.0,0.1667,0.0
210,20220920,2,1,1,4,0.1923076923076923,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,20220915,11,3,4,451,0.605717837045031,0,9,0,0,0,0,0,0.0,0.8182,0.0,0.0,0.0,0.0,0.0
213,20220916,111,23,47,3679,0.6103461758658063,0,74,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
213,20220917,70,17,29,1743,0.6574261940094215,3,44,0,0,0,0,0,0.0429,0.6286,0.0,0.0,0.0,0.0,0.0
213,20220918,56,16,24,1497,0.5301418750728766,3,27,0,0,0,0,0,0.0536,0.4821,0.0,0.0,0.0,0.0,0.0
213,20220919,68,19,27,2470,0.6419340783778863,0,50,0,0,3,0,0,0.0,0.7353,0.0,0.0,0.0441,0.0,0.0
213,20220920,56,16,21,879,0.6251910683631949,0,35,0,0,0,0,0,0.0,0.625,0.0,0.0,0.0,0.0,0.0
213,20220921,38,12,15,975,0.5989330672387257,0,27,0,0,0,0,0,0.0,0.7105,0.0,0.0,0.0,0.0,0.0
213,20220922,46,13,18,835,0.4580913293203138,0,25,0,0,0,0,0,0.0,0.5435,0.0,0.0,0.0,0.0,0.0
214,20220915,27,8,9,783,0.46174568723902637,0,9,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
214,20220916,302,58,96,6555,0.5267879165231537,7,171,0,0,4,0,0,0.0232,0.5662,0.0,0.0,0.0132,0.0,0.0
214,20220917,416,73,142,12050,0.5790494084101289,8,294,0,0,0,2,3,0.0192,0.7067,0.0,0.0,0.0,0.0048,0.0072
214,20220918,319,50,108,5758,0.47260692921269015,3,189,0,3,3,0,0,0.0094,0.5925,0.0,0.0094,0.0094,0.0,0.0
214,20220919,298,47,100,7285,0.5360695895822263,3,172,3,0,0,0,0,0.0101,0.5772,0.0101,0.0,0.0,0.0,0.0
214,20220920,224,51,70,6293,0.4540938462217585,3,147,0,0,6,0,0,0.0134,0.6562,0.0,0.0,0.0268,0.0,0.0
214,20220921,199,43,67,5572,0.4624224986492391,3,131,0,0,3,0,0,0.0151,0.6583,0.0,0.0,0.0151,0.0,0.0
214,20220922,167,40,53,6095,0.5254590488430118,6,105,0,0,3,0,0,0.0359,0.6287,0.0,0.0,0.018,0.0,0.0
215,20220915,12,4,4,138,0.23593031649718066,0,3,0,0,0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
215,20220916,56,13,18,956,0.4470943402116227,0,32,0,0,0,0,0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0
215,20220917,53,14,18,1327,0.38402189963116784,3,30,0,0,0,0,0,0.0566,0.566,0.0,0.0,0.0,0.0,0.0
215,20220918,67,11,23,658,0.10830655490259092,0,24,0,0,0,0,0,0.0,0.3582,0.0,0.0,0.0,0.0,0.0
215,20220919,30,8,11,935,0.49218012485791196,0,14,0,0,0,0,0,0.0,0.4667,0.0,0.0,0.0,0.0,0.0
215,20220920,55,12,20,1885,0.3604333961979795,0,42,0,0,0,0,0,0.0,0.7636,0.0,0.0,0.0,0.0,0.0
215,20220921,33,7,12,948,0.41708197200357683,0,20,0,0,0,0,0,0.0,0.6061,0.0,0.0,0.0,0.0,0.0
215,20220922,26,7,9,788,0.482290430586464,0,20,0,0,0,0,0,0.0,0.7692,0.0,0.0,0.0,0.0,0.0
217,20220916,21,1,7,225,0.3925104022191401,3,6,0,0,3,0,0,0.1429,0.2857,0.0,0.0,0.1429,0.0,0.0
217,20220917,11,4,4,40,0.35337726578607587,2,2,0,0,0,0,0,0.1818,0.1818,0.0,0.0,0.0,0.0,0.0
217,20220918,9,2,3,75,0.5775454319143639,6,6,0,0,0,0,0,0.6667,0.6667,0.0,0.0,0.0,0.0,0.0
217,20220919,10,3,4,196,0.7377324602405407,0,8,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
217,20220920,12,2,4,27,0.2082361874957884,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,20220922,6,2,2,6,0.0424990132069058,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,20220915,28,10,12,330,0.19232918012268058,0,11,0,0,0,0,0,0.0,0.3929,0.0,0.0,0.0,0.0,0.0
220,20220916,200,41,71,2789,0.3997695450008687,0,81,0,0,0,0,3,0.0,0.405,0.0,0.0,0.0,0.0,0.015
220,20220917,199,54,65,1826,0.3013555978208028,0,64,0,0,0,0,0,0.0,0.3216,0.0,0.0,0.0,0.0,0.0
220,20220918,216,60,78,4054,0.34512279249448086,6,98,0,0,3,0,0,0.0278,0.4537,0.0,0.0,0.0139,0.0,0.0
220,20220919,201,41,61,3216,0.45052529684817416,0,85,0,0,0,0,0,0.0,0.4229,0.0,0.0,0.0,0.0,0.0
220,20220920,248,39,77,3194,0.43446038809067755,0,90,0,0,0,0,0,0.0,0.3629,0.0,0.0,0.0,0.0,0.0
220,20220921,114,32,43,1653,0.40044282675326665,0,53,0,0,0,0,0,0.0,0.4649,0.0,0.0,0.0,0.0,0.0
220,20220922,75,25,26,1597,0.35865084510710993,0,41,0,0,0,0,0,0.0,0.5467,0.0,0.0,0.0,0.0,0.0
221,20220916,15,1,5,300,0.28058361391694725,0,9,0,0,0,3,0,0.0,0.6,0.0,0.0,0.0,0.2,0.0
221,20220917,12,1,4,570,0.5331088664421998,0,9,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
221,20220918,12,1,4,429,0.39590347923681257,0,9,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
221,20220919,11,2,4,873,1.0,0,11,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
221,20220920,9,3,6,350,0.9841269841269842,0,7,0,0,0,0,0,0.0,0.7778,0.0,0.0,0.0,0.0,0.0
221,20220921,5,2,2,284,0.7237131621967923,0,3,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
221,20220922,7,2,3,61,0.24343715425621082,0,1,0,0,0,0,0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0
223,20220915,189,50,72,3938,0.5241766295768808,2,112,0,0,0,0,0,0.0106,0.5926,0.0,0.0,0.0,0.0,0.0
223,20220916,1190,184,393,30778,0.5984577885302244,25,769,3,9,14,0,3,0.021,0.6462,0.0025,0.0076,0.0118,0.0,0.0025
223,20220917,1703,155,519,40627,0.6870598806132823,22,1116,3,6,3,3,0,0.0129,0.6553,0.0018,0.0035,0.0018,0.0018,0.0
223,20220918,1003,171,329,33670,0.5939818481806548,18,625,6,13,11,0,2,0.0179,0.6231,0.006,0.013,0.011,0.0,0.002
223,20220919,845,150,290,22568,0.5789179747136363,8,519,3,3,0,0,0,0.0095,0.6142,0.0036,0.0036,0.0,0.0,0.0
223,20220920,894,141,279,20193,0.5755424119824155,13,545,0,6,3,6,0,0.0145,0.6096,0.0,0.0067,0.0034,0.0067,0.0
223,20220921,617,106,220,16496,0.6366672146343855,5,406,2,0,0,0,2,0.0081,0.658,0.0032,0.0,0.0,0.0,0.0032
223,20220922,364,85,144,10217,0.5658264501139201,8,224,2,0,0,0,0,0.022,0.6154,0.0055,0.0,0.0,0.0,0.0
224,20220915,3,2,2,20,1.0,0,1,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
224,20220916,80,15,31,4065,0.43716072592050437,0,49,1,0,0,3,0,0.0,0.6125,0.0125,0.0,0.0,0.0375,0.0
224,20220917,90,10,37,5656,0.5737122360219629,0,57,1,0,1,0,0,0.0,0.6333,0.0111,0.0,0.0111,0.0,0.0
224,20220918,82,15,23,4172,0.5829147670014635,0,58,0,0,0,0,0,0.0,0.7073,0.0,0.0,0.0,0.0,0.0
